from_id,to_id,cost,line
367,823,7,JR武蔵野線
367,928,3,徒歩
368,1075,11,JR高崎線
368,1768,8,JR高崎線
369,1037,4,JR常磐線各駅停車
369,1723,3,JR常磐線各駅停車
37,1451,15,徒歩
37,1451,4,新交通ゆりかもめ
37,1696,16,徒歩
37,1696,4,新交通ゆりかもめ
370,1046,5,JR常磐線各駅停車
370,769,4,JR常磐線各駅停車
371,1042,12,徒歩
371,1168,2,東武東上本線
371,839,20,徒歩
372,1203,4,JR京浜東北線
374,1440,1,新京成電鉄線
374,1440,14,徒歩
374,1748,18,徒歩
374,1748,2,新京成電鉄線
374,375,1,徒歩
375,1440,15,徒歩
375,1455,10,東葉高速鉄道
375,1705,12,東葉高速鉄道
375,1748,18,徒歩
376,1472,2,JR相模線
376,1718,4,JR相模線
377,1209,3,JR埼京線
377,1607,4,JR埼京線
378,1614,6,東武伊勢崎線
378,572,10,東武伊勢崎線
379,1666,2,京王線
38,963,7,ディズニーリゾートライン
38,964,19,徒歩
38,964,5,ディズニーリゾートライン
380,1094,20,JR横須賀線
380,1660,3,JR横須賀線
380,571,3,JR横須賀線
381,1768,9,JR高崎線
381,462,6,JR高崎線
382,1717,5,JR鹿島線
383,1667,4,JR横浜線
384,1042,4,JR埼京線
384,1607,4,JR埼京線
384,967,12,徒歩
385,1302,4,京成本線
385,412,18,徒歩
386,390,4,JR内房線
387,388,17,徒歩
387,388,4,千葉都市モノレール2号線
388,631,19,徒歩
388,631,5,千葉都市モノレール2号線
389,1584,20,徒歩
39,1151,18,徒歩
39,1198,2,徒歩
39,1407,11,徒歩
39,1458,14,徒歩
39,575,3,徒歩
39,576,5,徒歩
39,583,22,東京モノレール羽田線
39,746,15,徒歩
39,880,16,徒歩
390,408,8,JR内房線
391,1462,1,京王線
391,1462,16,徒歩
392,1356,4,小田急小田原線
392,1421,3,小田急小田原線
393,1313,20,徒歩
393,1731,19,徒歩
393,688,16,徒歩
393,689,18,徒歩
393,947,19,徒歩
394,1056,2,千葉都市モノレール1号線
394,1056,9,徒歩
394,1496,14,徒歩
394,395,4,徒歩
394,396,4,徒歩
394,400,13,徒歩
394,401,19,徒歩
394,401,5,千葉都市モノレール2号線
394,703,17,徒歩
394,703,4,千葉都市モノレール1号線
394,800,10,徒歩
394,968,19,徒歩
395,1056,11,徒歩
395,1496,17,徒歩
395,396,2,徒歩
395,400,16,徒歩
395,401,17,徒歩
395,703,17,徒歩
395,800,8,徒歩
395,935,3,JR内房線
395,935,3,JR外房線
395,968,19,徒歩
396,1056,10,徒歩
396,1385,5,JR総武線快速
396,1496,16,徒歩
396,1530,3,JR総武線
396,400,16,徒歩
396,401,16,徒歩
396,703,19,徒歩
396,800,10,徒歩
396,968,18,徒歩
396,968,2,JR総武本線
397,1386,8,JR京葉線
397,1516,8,JR京葉線
397,398,1,徒歩
397,703,9,徒歩
397,800,17,徒歩
398,703,2,千葉都市モノレール1号線
398,703,9,徒歩
398,800,16,徒歩
399,440,11,北総鉄道
399,634,9,北総鉄道
4,33,3,相模鉄道いずみ野線
4,5,5,相模鉄道いずみ野線
40,239,7,京成本線
40,41,2,徒歩
40,501,10,徒歩
40,754,3,京成本線
400,1056,13,徒歩
400,1336,12,徒歩
400,1496,6,徒歩
400,402,9,京成千原線
400,703,19,徒歩
400,800,20,徒歩
400,935,18,徒歩
401,1056,16,徒歩
401,968,10,徒歩
402,1516,19,徒歩
402,561,6,京成千原線
403,492,7,徒歩
403,815,17,徒歩
404,1064,20,徒歩
404,1552,16,徒歩
404,1553,16,徒歩
404,1554,20,徒歩
404,886,14,徒歩
404,887,15,徒歩
404,888,16,徒歩
404,889,16,徒歩
404,947,18,徒歩
405,1125,12,徒歩
405,1162,6,東急池上線
406,1145,17,徒歩
406,1146,17,徒歩
406,1147,17,徒歩
406,1789,8,徒歩
406,692,18,徒歩
406,693,20,徒歩
406,694,18,徒歩
406,695,16,徒歩
406,696,19,徒歩
407,1427,4,相模鉄道いずみ野線
408,469,10,JR内房線
41,320,20,徒歩
41,501,10,徒歩
41,501,2,山万ユーカリが丘線
410,1479,19,徒歩
410,411,2,徒歩
410,412,6,徒歩
411,1192,5,つくばエクスプレス線
411,1479,19,徒歩
411,412,5,徒歩
413,684,7,JR川越線
413,790,10,JR川越線
414,1383,3,JR南武線
414,728,5,JR南武線
414,917,16,徒歩
415,855,6,西武新宿線
415,937,8,西武新宿線
416,516,7,京王相模原線
417,1497,16,徒歩
417,1792,1,京浜急行本線
417,1792,18,徒歩
417,456,10,徒歩
418,1743,4,京王線
418,718,3,京王線
419,1629,20,徒歩
419,447,15,徒歩
419,447,2,小田急小田原線
419,806,9,徒歩
419,807,11,徒歩
419,808,15,徒歩
419,809,15,徒歩
419,810,15,徒歩
419,811,18,徒歩
419,811,2,小田急小田原線
419,812,20,徒歩
419,814,20,徒歩
419,861,15,徒歩
42,1449,4,徒歩
42,963,20,徒歩
42,963,5,ディズニーリゾートライン
42,964,12,徒歩
42,964,3,ディズニーリゾートライン
420,1783,1,小田急江ノ島線
420,1783,13,徒歩
421,1046,5,JR常磐線各駅停車
422,1060,7,東武日光線
422,721,10,東武日光線
423,1510,6,東武野田線
423,687,5,東武野田線
424,1103,4,JR相模線
425,1762,15,徒歩
425,426,3,徒歩
425,837,4,JR武蔵野線
426,1187,5,つくばエクスプレス線
426,1762,17,徒歩
427,1004,8,JR武蔵野線
427,1128,4,JR武蔵野線
427,428,2,徒歩
428,1203,8,JR京浜東北線
428,1507,7,JR京浜東北線
428,536,10,JR京浜東北線
428,967,16,JR京浜東北線
43,1136,7,東武伊勢崎線
43,913,8,東武伊勢崎線
431,1434,12,東武伊勢崎線
432,1457,19,徒歩
432,863,5,JR京葉線
434,1615,6,JR武蔵野線
434,868,3,徒歩
434,981,10,JR武蔵野線
435,1763,17,徒歩
435,1763,5,横浜新都市交通
435,834,7,横浜新都市交通
436,1091,6,JR総武本線
437,1681,13,徒歩
438,1765,3,埼玉高速鉄道
438,678,3,埼玉高速鉄道
439,440,8,北総鉄道
441,1215,4,小田急小田原線
441,442,3,徒歩
441,936,3,小田急小田原線
442,1217,3,JR相模線
442,1353,6,JR相模線
443,1229,4,JR山手線
443,907,6,徒歩
444,1172,17,徒歩
444,1172,4,埼玉新都市交通伊奈線
444,455,16,徒歩
444,455,4,埼玉新都市交通伊奈線
445,1307,5,JR相模線
448,1009,2,東急東横線
448,1010,17,徒歩
448,1094,20,徒歩
448,1095,20,徒歩
448,1096,19,徒歩
448,1097,19,徒歩
448,1097,4,東急東横線
448,1361,8,徒歩
449,1222,6,JR横浜線
449,1305,7,JR横浜線
45,1539,3,東武越生線
45,502,6,東武越生線
450,1764,4,JR青梅線
450,676,2,JR青梅線
451,1451,11,徒歩
451,1451,3,新交通ゆりかもめ
451,1696,19,徒歩
451,962,13,徒歩
452,1615,4,JR武蔵野線
452,793,7,JR武蔵野線
453,454,2,徒歩
454,1486,4,JR中央線
454,1577,2,JR中央線
454,1577,4,JR総武線
456,1497,19,徒歩
456,1680,13,徒歩
456,1792,13,徒歩
457,1285,6,小田急小田原線
457,1308,13,徒歩
457,1309,1,小田急小田原線
457,1309,12,徒歩
458,1002,13,徒歩
458,1003,11,徒歩
458,1003,6,都電荒川線
458,1635,17,徒歩
458,532,9,徒歩
458,534,11,徒歩
458,534,6,都電荒川線
458,690,16,徒歩
458,803,11,徒歩
459,1119,17,徒歩
459,1120,1,JR南武線
459,1120,17,徒歩
459,720,3,JR南武線
46,1695,3,西武多摩湖線
46,487,7,西武多摩湖線
460,1219,19,徒歩
460,1219,5,銚子電鉄線
460,1270,18,徒歩
460,1270,5,銚子電鉄線
461,1691,8,JR内房線
461,931,14,JR内房線
462,1521,5,JR高崎線
463,1532,8,西武秩父線
463,970,8,西武池袋線
464,763,4,東武東上本線
464,927,2,東武東上本線
465,998,11,東武伊勢崎線
466,1271,1,小田急小田原線
466,1271,13,徒歩
466,1308,17,徒歩
466,1309,17,徒歩
466,1309,2,小田急小田原線
467,1298,2,江ノ島電鉄線
467,1298,8,徒歩
467,1659,14,徒歩
467,1659,3,江ノ島電鉄線
467,1660,16,徒歩
467,1673,18,徒歩
468,509,10,伊豆箱根鉄道大雄山線
468,622,17,徒歩
468,622,4,伊豆箱根鉄道大雄山線
469,1160,10,JR内房線
47,1223,3,東武野田線
47,687,4,東武野田線
470,909,3,相模鉄道本線
471,1322,15,秩父本線
471,574,19,秩父本線
472,1176,2,京浜急行本線
472,1697,3,京浜急行本線
472,1755,17,徒歩
472,473,2,徒歩
472,474,4,徒歩
472,475,6,徒歩
473,1296,7,JR山手線
473,1755,17,徒歩
473,474,2,徒歩
473,475,5,徒歩
473,549,6,JR山手線
474,1094,17,JR東海道本線
474,1120,9,JR横須賀線
474,1296,8,JR京浜東北線
474,1513,38,JR東海道本線
474,1536,5,JR横須賀線
474,1755,18,徒歩
474,475,3,徒歩
474,521,4,JR京浜東北線
474,571,33,JR東海道本線
474,571,38,JR横須賀線
474,680,9,JR東海道本線
474,849,4,JR東海道本線
474,849,5,JR横須賀線
474,960,7,JR横須賀線
474,960,8,JR東海道本線
475,1176,20,徒歩
475,1755,19,徒歩
476,1697,13,徒歩
476,1761,17,徒歩
476,522,3,東京りんかい線
476,582,2,東京りんかい線
477,653,4,小田急多摩線
478,1514,4,小田急江ノ島線
479,1271,2,小田急小田原線
479,1271,20,徒歩
479,762,3,小田急小田原線
48,531,3,東武野田線
48,673,6,東武野田線
481,1789,13,徒歩
481,692,1,JR中央線
481,692,15,徒歩
481,693,20,徒歩
481,694,1,JR総武線
481,694,15,徒歩
481,695,18,徒歩
481,696,20,徒歩
481,748,5,JR中央線
481,810,5,JR中央線
482,1269,9,JR総武本線
482,1634,7,JR総武本線
483,492,20,徒歩
483,815,16,徒歩
483,918,12,徒歩
484,1073,19,徒歩
484,1145,10,徒歩
484,1146,13,徒歩
484,1147,14,徒歩
484,1246,5,徒歩
484,1247,4,徒歩
484,1517,15,徒歩
484,1605,13,徒歩
484,1606,13,徒歩
484,1686,16,徒歩
484,1687,15,徒歩
484,1688,18,徒歩
484,485,6,徒歩
485,1073,14,徒歩
485,1145,10,徒歩
485,1146,14,徒歩
485,1147,14,徒歩
485,1246,10,徒歩
485,1247,9,徒歩
485,1517,14,徒歩
485,1605,18,徒歩
485,1606,16,徒歩
485,1686,13,徒歩
485,1687,11,徒歩
485,1688,14,徒歩
486,1121,5,JR中央線
486,1533,3,JR中央線
486,487,4,徒歩
486,756,5,西武国分寺線
488,857,8,いすみ鉄道
489,1156,15,徒歩
489,1156,2,京成本線
489,699,19,徒歩
489,702,19,徒歩
489,702,2,京成本線
49,1384,6,江ノ島電鉄線
49,1661,18,徒歩
49,1661,5,江ノ島電鉄線
490,1766,6,JR東海道本線
490,649,12,JR東海道本線
490,716,26,JR東海道本線
491,1397,7,JR中央線
491,1533,4,JR中央線
493,1286,20,徒歩
493,1465,6,徒歩
493,1779,16,徒歩
493,1779,3,JR鶴見線
493,1780,18,徒歩
493,1781,14,徒歩
493,1781,2,JR鶴見線
494,1024,3,東京りんかい線
494,495,10,徒歩
494,923,3,徒歩
494,924,14,徒歩
494,962,3,東京りんかい線
495,1696,6,新交通ゆりかもめ
495,923,11,徒歩
495,923,3,新交通ゆりかもめ
496,1053,18,徒歩
496,1053,2,京王線
496,705,1,京王線
496,705,13,徒歩
497,536,3,JR宇都宮線
497,541,18,徒歩
497,973,2,JR宇都宮線
498,1588,12,JR外房線
498,568,9,JR外房線
499,763,4,徒歩
5,734,3,相模鉄道いずみ野線
50,1299,7,多摩モノレール
50,1742,7,多摩モノレール
502,503,1,徒歩
503,1468,3,東武東上本線
504,535,20,徒歩
504,535,5,いすみ鉄道
505,1102,2,京浜急行本線
505,1337,1,京浜急行本線
505,804,1,京浜急行久里浜線
505,804,15,徒歩
506,1266,11,徒歩
506,1266,2,東武伊勢崎線
506,1663,4,東武伊勢崎線
508,1415,19,徒歩
508,1415,5,箱根登山鉄道線
508,553,11,箱根登山鉄道線
509,671,2,伊豆箱根鉄道大雄山線
509,671,7,徒歩
51,1254,5,相模鉄道本線
51,706,3,相模鉄道本線
510,1728,5,東武野田線
510,864,2,東武野田線
511,1623,2,東武野田線
511,1623,20,徒歩
511,840,2,東武野田線
512,1270,17,徒歩
512,1270,5,銚子電鉄線
513,1524,16,徒歩
513,1525,16,徒歩
513,1692,13,徒歩
513,1693,13,徒歩
514,1030,18,徒歩
514,1030,5,多摩モノレール
514,653,4,徒歩
515,1381,20,徒歩
515,1381,5,多摩モノレール
515,1742,5,京王動物園線
516,1104,8,京王相模原線
517,1119,2,東急東横線
517,1174,18,徒歩
517,1174,5,東急多摩川線
517,1292,1,東急東横線
517,1292,18,徒歩
517,1292,5,東急目黒線
517,795,3,東急東横線
517,795,7,東急目黒線
517,882,3,東急東横線
518,1316,4,西武多摩川線
518,820,6,西武多摩川線
519,1133,18,徒歩
519,1133,2,京王線
519,1316,14,徒歩
519,983,1,京王線
519,983,14,徒歩
52,53,18,徒歩
520,1550,17,徒歩
520,1558,12,徒歩
520,802,6,徒歩
520,810,2,JR中央線
520,810,2,JR総武線
520,812,20,徒歩
520,816,17,徒歩
520,955,3,JR中央線
520,955,3,JR総武線
520,988,20,徒歩
520,989,20,徒歩
521,1697,16,徒歩
521,1761,15,徒歩
521,522,2,徒歩
521,523,3,徒歩
521,560,3,JR京浜東北線
522,1697,17,徒歩
522,1761,16,徒歩
522,523,1,徒歩
522,548,3,東京りんかい線
523,1697,17,徒歩
523,1761,17,徒歩
524,1188,9,東京モノレール羽田線
524,1394,17,徒歩
524,583,18,東京モノレール羽田線
526,1422,3,東急東横線
526,1489,7,東急東横線
527,1208,7,JR外房線
527,1537,9,いすみ鉄道
528,1010,4,JR横浜線
528,1488,5,JR横浜線
528,596,18,徒歩
528,805,19,徒歩
529,1065,6,小田急江ノ島線
529,1783,7,小田急江ノ島線
529,530,1,徒歩
53,448,20,徒歩
530,1254,5,相模鉄道本線
530,1329,5,相模鉄道本線
531,541,4,東武野田線
532,1003,20,徒歩
532,1165,6,JR山手線
532,534,3,徒歩
532,688,2,JR山手線
532,689,19,徒歩
532,690,8,徒歩
532,725,17,徒歩
532,803,13,徒歩
533,1030,16,徒歩
533,1030,4,多摩モノレール
534,689,17,徒歩
534,690,5,都電荒川線
534,690,9,徒歩
534,725,17,徒歩
534,803,13,徒歩
535,659,12,いすみ鉄道
536,1165,33,JR湘南新宿ライン
536,1203,7,JR宇都宮線
536,1504,9,JR宇都宮線
536,1607,14,JR埼京線
536,1607,14,JR宇都宮線
536,1608,28,JR湘南新宿ライン
536,537,3,徒歩
536,538,2,徒歩
536,539,5,徒歩
536,540,7,徒歩
536,615,9,JR高崎線
536,973,6,JR宇都宮線
537,538,3,徒歩
537,539,5,徒歩
537,540,4,徒歩
538,539,3,徒歩
538,540,5,徒歩
538,897,7,JR川越線
539,540,4,徒歩
54,1479,11,徒歩
54,1482,17,徒歩
54,410,16,徒歩
54,411,17,徒歩
54,412,20,徒歩
54,55,7,徒歩
540,1648,8,埼玉新都市交通伊奈線
542,1043,15,徒歩
543,1682,16,徒歩
543,544,2,大山鋼索線
543,544,8,徒歩
544,1682,2,大山鋼索線
544,1682,8,徒歩
545,1179,19,徒歩
545,1180,20,徒歩
545,1426,11,徒歩
545,1426,3,東急大井町線
545,546,1,徒歩
546,1179,18,徒歩
546,1179,5,東急目黒線
546,1426,11,徒歩
546,590,7,東急目黒線
547,1540,15,徒歩
548,549,1,徒歩
548,550,12,徒歩
549,1120,8,JR湘南新宿ライン
549,1229,5,JR湘南新宿ライン
549,1536,3,JR湘南新宿ライン
549,550,12,徒歩
549,758,3,JR湘南新宿ライン
549,758,8,JR埼京線
55,1479,3,都電荒川線
55,1479,6,徒歩
55,1481,19,徒歩
55,1482,13,徒歩
55,410,14,徒歩
55,411,14,徒歩
55,412,16,徒歩
550,777,20,徒歩
550,777,5,東急池上線
551,1130,17,徒歩
551,1130,3,JR鶴見線
551,1196,6,JR鶴見線
552,1548,1,東武大師線
552,1548,17,徒歩
553,611,6,箱根登山鉄道線
555,1405,17,徒歩
555,556,7,徒歩
555,557,3,徒歩
555,558,8,徒歩
555,559,9,徒歩
555,896,18,徒歩
555,926,19,徒歩
555,958,15,徒歩
555,959,12,徒歩
555,960,10,徒歩
555,961,7,徒歩
556,1366,19,徒歩
556,1405,20,徒歩
556,557,5,徒歩
556,558,5,徒歩
556,559,5,徒歩
556,829,18,徒歩
556,891,20,徒歩
556,892,15,徒歩
556,893,16,徒歩
556,958,16,徒歩
556,959,9,徒歩
556,960,8,徒歩
556,961,7,徒歩
557,1366,20,徒歩
557,1405,16,徒歩
557,558,5,徒歩
557,559,7,徒歩
557,892,20,徒歩
557,896,20,徒歩
557,958,18,徒歩
557,959,13,徒歩
557,960,11,徒歩
557,961,8,徒歩
558,1220,19,徒歩
558,1366,16,徒歩
558,1367,19,徒歩
558,1405,16,徒歩
558,559,3,徒歩
558,639,19,徒歩
558,829,18,徒歩
558,892,19,徒歩
558,893,20,徒歩
558,959,14,徒歩
558,960,13,徒歩
558,961,11,徒歩
559,1220,19,徒歩
559,1366,14,徒歩
559,1367,18,徒歩
559,1405,18,徒歩
559,639,19,徒歩
559,829,16,徒歩
559,892,17,徒歩
559,893,18,徒歩
559,959,13,徒歩
559,960,13,徒歩
559,961,12,徒歩
56,1250,3,新京成電鉄線
56,196,1,新京成電鉄線
56,196,14,徒歩
560,1501,6,JR京浜東北線
560,562,14,徒歩
561,597,10,京成千原線
562,1394,1,京浜急行本線
562,715,1,京浜急行本線
562,715,20,徒歩
563,1077,15,徒歩
563,1077,2,京浜急行本線
563,715,1,京浜急行本線
563,715,15,徒歩
564,1349,4,西武池袋線
565,1041,3,北総鉄道
565,872,5,北総鉄道
566,716,7,JR東海道本線
567,1457,16,徒歩
567,1457,2,京成本線
568,1143,5,JR外房線
568,569,2,徒歩
569,1369,9,JR東金線
57,1311,8,秩父本線
570,571,4,徒歩
570,625,17,徒歩
570,625,4,湘南モノレール
571,1094,13,JR東海道本線
571,1094,16,JR湘南新宿ライン
571,1229,63,JR湘南新宿ライン
571,1513,4,JR東海道本線
571,1621,15,JR東海道本線
571,1660,7,JR横須賀線
571,625,20,徒歩
571,649,25,JR東海道本線
571,770,5,JR東海道本線
571,770,5,JR湘南新宿ライン
571,770,6,JR横須賀線
571,945,5,JR根岸線
573,1691,10,JR内房線
574,1380,13,秩父本線
575,1151,17,徒歩
575,1198,4,徒歩
575,1407,13,徒歩
575,1458,13,徒歩
575,576,2,徒歩
575,746,13,徒歩
575,847,19,徒歩
575,880,18,徒歩
576,1151,17,徒歩
576,1198,6,徒歩
576,1407,15,徒歩
576,1458,12,徒歩
576,1610,20,徒歩
576,746,12,徒歩
576,847,20,徒歩
576,880,19,徒歩
577,622,11,徒歩
577,622,3,伊豆箱根鉄道大雄山線
578,1390,1,京浜急行空港線
578,1390,13,徒歩
578,1420,2,京浜急行空港線
578,1420,20,徒歩
578,585,2,京浜急行空港線
579,906,15,秩父本線
58,60,2,京浜急行久里浜線
580,1391,18,徒歩
580,1391,5,千葉都市モノレール2号線
581,769,5,JR常磐線快速
581,769,6,JR常磐線各駅停車
581,985,13,徒歩
582,583,5,徒歩
582,873,20,徒歩
582,962,6,東京りんかい線
584,1556,1,相模鉄道本線
584,1556,12,徒歩
584,909,17,徒歩
584,909,2,相模鉄道本線
585,1390,1,京浜急行空港線
585,1390,16,徒歩
585,1436,4,京浜急行空港線
585,586,1,徒歩
585,791,16,徒歩
586,1390,15,徒歩
586,791,16,徒歩
586,791,4,東京モノレール羽田線
586,828,17,東京モノレール羽田線
587,1005,7,JR外房線
587,1672,6,JR外房線
588,1160,9,JR内房線
588,604,7,JR内房線
589,1310,3,JR青梅線
59,1481,18,徒歩
59,1482,17,徒歩
59,1552,20,徒歩
59,1553,19,徒歩
59,1554,17,徒歩
59,412,4,JR常磐線快速
59,792,11,徒歩
59,886,18,徒歩
59,887,1,JR常磐線快速
59,887,17,徒歩
59,888,16,徒歩
59,889,15,徒歩
590,1292,18,徒歩
590,1292,5,東急目黒線
590,1426,14,徒歩
590,1444,11,徒歩
590,1445,10,徒歩
593,1315,3,東急東横線
593,1489,8,東急東横線
594,1670,12,JR内房線
595,998,9,東武伊勢崎線
596,1361,1,京浜急行本線
596,1362,1,京浜急行本線
596,1362,12,徒歩
596,805,18,徒歩
598,1323,16,徒歩
598,1555,20,徒歩
598,1683,12,徒歩
598,1700,4,都電荒川線
598,1700,8,徒歩
598,1752,17,徒歩
598,1753,15,徒歩
598,1754,17,徒歩
598,1759,12,徒歩
598,1759,7,都電荒川線
598,901,15,徒歩
599,1355,3,東急東横線
599,1444,2,東急東横線
599,1630,3,東急東横線
6,17,7,京成千原線
6,597,5,京成千原線
60,1181,1,京浜急行久里浜線
600,1130,11,徒歩
600,1130,2,JR鶴見線
600,1195,12,徒歩
600,1218,6,JR鶴見線
600,865,18,徒歩
601,670,6,JR内房線
602,603,7,JR外房線
602,604,12,JR外房線
603,1519,8,JR外房線
605,1294,17,徒歩
605,1625,1,京浜急行本線
606,646,10,JR成田線我孫子支線
608,1019,17,徒歩
608,1020,17,徒歩
608,1416,18,徒歩
608,1473,16,徒歩
608,1474,17,徒歩
608,1650,16,徒歩
608,1651,17,徒歩
608,1652,16,徒歩
608,1653,10,徒歩
608,817,12,徒歩
608,891,15,徒歩
608,892,15,徒歩
608,893,16,徒歩
608,925,17,徒歩
608,926,18,徒歩
608,958,14,徒歩
608,959,15,徒歩
608,960,16,徒歩
608,961,20,徒歩
61,1296,6,徒歩
61,1458,14,徒歩
61,1460,20,徒歩
61,1610,19,徒歩
61,62,2,徒歩
61,880,19,徒歩
610,1040,20,徒歩
610,1421,17,徒歩
610,1603,15,徒歩
610,665,16,徒歩
610,665,4,東急世田谷線
611,648,19,徒歩
611,648,5,箱根登山鉄道線
612,1259,9,徒歩
612,1260,3,都電荒川線
612,1260,7,徒歩
612,1484,16,徒歩
612,1604,17,徒歩
612,1617,14,徒歩
612,633,4,都電荒川線
612,633,8,徒歩
612,977,18,徒歩
613,1694,4,JR青梅線
613,885,1,JR青梅線
613,885,15,徒歩
614,1787,3,東急田園都市線
614,617,17,徒歩
614,617,2,東急田園都市線
615,975,17,徒歩
616,628,4,JR相模線
617,1080,4,東急田園都市線
618,1308,2,JR南武線
619,1279,1,東武東上本線
619,1279,12,徒歩
619,620,1,徒歩
619,621,2,徒歩
62,1296,6,徒歩
62,1458,14,徒歩
62,1610,18,徒歩
62,880,20,徒歩
620,1072,10,秩父本線
620,1177,20,秩父本線
620,1279,12,徒歩
620,621,1,徒歩
621,1279,13,徒歩
621,1289,9,JR八高線
621,783,5,JR八高線
623,1733,1,京王井の頭線
623,1733,15,徒歩
624,1432,3,西武池袋線
625,1243,6,湘南モノレール
626,1061,4,小田急小田原線
626,1518,4,小田急小田原線
627,1628,5,JR内房線
627,670,12,JR内房線
628,1718,4,JR相模線
629,1138,20,徒歩
629,1193,19,徒歩
629,1200,18,徒歩
629,1366,15,徒歩
629,1367,17,徒歩
629,1375,18,徒歩
629,1719,9,徒歩
629,1720,10,徒歩
629,672,14,徒歩
629,829,9,徒歩
629,893,20,徒歩
629,990,12,徒歩
63,1366,17,徒歩
63,1473,17,徒歩
63,1474,15,徒歩
63,246,19,徒歩
63,255,17,徒歩
63,256,16,徒歩
63,555,20,徒歩
63,556,14,徒歩
63,557,19,徒歩
63,558,17,徒歩
63,559,14,徒歩
63,629,16,徒歩
63,64,6,徒歩
63,829,10,徒歩
63,891,9,徒歩
63,892,7,徒歩
63,893,6,徒歩
63,959,14,徒歩
63,960,15,徒歩
63,961,17,徒歩
630,1171,4,JR青梅線
630,1433,5,JR青梅線
631,1069,6,千葉都市モノレール2号線
632,1072,7,秩父本線
632,1144,20,秩父本線
633,1259,16,徒歩
633,1260,14,徒歩
633,1483,17,徒歩
633,1484,4,都電荒川線
633,1484,8,徒歩
633,1617,19,徒歩
633,662,17,徒歩
634,1312,4,北総鉄道
635,787,10,JR八高線
636,699,5,JR総武線
636,818,6,JR総武線
637,1288,14,徒歩
637,1288,2,京浜急行大師線
638,1491,3,西武拝島線
638,1785,4,西武国分寺線
638,819,20,徒歩
638,972,8,西武拝島線
638,991,7,西武国分寺線
639,1220,2,徒歩
639,1358,16,徒歩
639,1359,16,徒歩
639,1360,16,徒歩
639,1366,11,徒歩
639,1367,9,徒歩
639,1375,18,徒歩
639,1376,14,徒歩
639,1377,14,徒歩
639,1378,17,徒歩
639,1405,20,徒歩
639,672,16,徒歩
639,748,11,徒歩
639,749,13,徒歩
639,826,5,徒歩
639,829,20,徒歩
639,932,20,徒歩
64,1366,12,徒歩
64,1367,16,徒歩
64,1474,19,徒歩
64,1719,20,徒歩
64,255,17,徒歩
64,256,16,徒歩
64,556,15,徒歩
64,557,20,徒歩
64,558,16,徒歩
64,559,14,徒歩
64,629,12,徒歩
64,672,19,徒歩
64,829,5,徒歩
64,891,13,徒歩
64,892,12,徒歩
64,893,11,徒歩
64,959,17,徒歩
64,960,19,徒歩
64,961,20,徒歩
640,1122,12,東武東上本線
640,641,1,徒歩
640,999,5,東武東上本線
641,1406,7,JR八高線
641,908,15,JR八高線
642,1463,6,西武新宿線
642,1491,3,西武拝島線
643,1272,5,西武池袋線
643,1547,5,西武池袋線
644,1767,7,JR横浜線
644,844,3,JR横浜線
645,919,4,東武亀戸線
645,952,1,東武亀戸線
645,952,10,徒歩
646,929,10,JR成田線我孫子支線
648,737,15,徒歩
648,737,4,箱根登山鉄道線
649,1094,54,JR東海道本線
649,1428,9,徒歩
649,1471,48,JR東海道本線
649,1616,5,小田急小田原線
649,1766,6,JR東海道本線
649,650,2,徒歩
649,651,1,徒歩
649,652,2,徒歩
649,716,38,JR東海道本線
649,899,4,JR東海道本線
65,1163,4,東急田園都市線
65,1541,10,徒歩
65,1730,4,東急田園都市線
65,66,4,徒歩
650,1428,10,徒歩
650,651,2,徒歩
650,652,4,徒歩
651,1414,9,箱根登山鉄道線
651,1428,9,徒歩
651,652,2,徒歩
652,1428,2,伊豆箱根鉄道大雄山線
652,1428,8,徒歩
653,1030,16,徒歩
653,654,6,小田急多摩線
655,1330,6,小田急小田原線
655,1335,6,小田急小田原線
656,1155,18,徒歩
656,842,3,西武有楽町線
658,1141,15,JR成田線
658,1411,14,JR成田線
659,1013,6,いすみ鉄道
66,1467,18,徒歩
66,1541,1,東急世田谷線
66,1541,6,徒歩
660,1762,16,徒歩
660,1762,4,流鉄流山線
660,723,6,流鉄流山線
661,1341,2,JR南武線
661,680,2,JR南武線
662,1081,15,徒歩
662,1483,10,徒歩
662,1484,11,徒歩
662,1607,10,JR高崎線
662,1607,5,JR宇都宮線
663,1412,12,徒歩
663,1412,3,東急大井町線
664,950,1,京浜急行本線
665,1032,16,徒歩
665,1032,4,東急世田谷線
665,1076,14,徒歩
665,1421,19,徒歩
665,1603,2,徒歩
666,1595,9,JR御殿場線
666,978,5,JR御殿場線
667,1062,4,JR根岸線
667,1348,3,JR根岸線
669,1221,10,JR高崎線
669,938,13,JR高崎線
67,425,4,JR武蔵野線
67,793,5,JR武蔵野線
671,1331,18,徒歩
671,1331,5,伊豆箱根鉄道大雄山線
672,1193,18,徒歩
672,1220,15,徒歩
672,1366,12,徒歩
672,1367,9,徒歩
672,1375,6,徒歩
672,1376,8,徒歩
672,1377,8,徒歩
672,1378,8,徒歩
672,1719,16,徒歩
672,1720,14,徒歩
672,826,19,徒歩
672,829,15,徒歩
672,932,18,徒歩
672,990,20,徒歩
673,980,5,東武野田線
675,1526,6,JR内房線
675,931,8,JR内房線
676,743,5,JR青梅線
677,1543,3,JR京浜東北線
677,1607,6,JR京浜東北線
