id,name,category,latitude,longitude,line
806,新宿,ラーメン,35.687621,139.699347,都営大江戸線
807,新宿,すき焼き,35.688428,139.698612,都営新宿線
808,新宿,焼肉,35.689873,139.700643,JR埼京線/JR山手線/JR湘南新宿ライン
809,新宿,無国籍料理,35.689982,139.699207,京王線
810,新宿,すき焼き,35.690067,139.700604,JR中央線/JR総武線
811,新宿,中華料理・飲茶・点心・餃子,35.691239,139.699662,小田急小田原線
812,新宿,懐石料理・精進料理,35.692438,139.700589,東京メトロ丸ノ内線
813,新宿三丁目,日本料理,35.690841,139.706537,都営新宿線
814,新宿三丁目,天ぷら,35.691177,139.704214,東京メトロ丸ノ内線/東京メトロ副都心線
815,新宿御苑前,もつ鍋・ホルモン,35.688524,139.710913,東京メトロ丸ノ内線
816,新宿西口,うなぎ,35.693163,139.699161,都営大江戸線
817,新富町,洋食,35.670457,139.773775,東京メトロ有楽町線
818,新小岩,日本料理,35.716845,139.857734,JR総武線/JR総武線快速
819,新小平,タイ・ベトナム料理,35.730941,139.470508,JR武蔵野線
820,新小金井,甘味処,35.69592,139.526747,西武多摩川線
821,新川崎,韓国料理,35.551587,139.671603,JR横須賀線/JR湘南新宿ライン
822,新庚申塚,おでん,35.741109,139.730349,都電荒川線
823,新座,天ぷら,35.803781,139.556229,JR武蔵野線
824,新御徒町,牛丼・定食・丼もの,35.706882,139.782338,つくばエクスプレス線
825,新御徒町,そば・うどん,35.707007,139.781868,都営大江戸線
826,新御茶ノ水,フレンチ,35.696927,139.765451,東京メトロ千代田線
827,新所沢,すき焼き,35.805806,139.457169,西武新宿線
828,新整備場,中華料理・飲茶・点心・餃子,35.542792,139.786796,東京モノレール羽田線
829,新日本橋,天ぷら,35.688995,139.774162,JR総武線快速
830,新木,すき焼き,35.862403,140.107047,JR成田線我孫子支線
831,新木場,ハンバーガー,35.645781,139.826604,東京メトロ有楽町線
832,新木場,ハンバーガー,35.645829,139.826604,東京りんかい線
833,新木場,天ぷら,35.645995,139.826846,JR京葉線
834,新杉田,和食,35.385708,139.620742,横浜新都市交通
835,新杉田,カレー,35.386798,139.619433,JR根岸線
836,新松戸,沖縄料理,35.825439,139.921192,JR常磐線各駅停車
837,新松戸,イタリアン,35.825488,139.92111,JR武蔵野線
838,新松田,甘味処,35.344606,139.139451,小田急小田原線
839,新板橋,タイ・ベトナム料理,35.748835,139.719363,都営三田線
840,新柏,鶏料理・焼き鳥,35.8381,139.96704,東武野田線
841,新柴又,すき焼き,35.75135,139.879821,北総鉄道
842,新桜台,甘味処,35.74098,139.668576,西武有楽町線
843,新検見川,スイーツ,35.651823,140.073145,JR総武線
844,新横浜,韓国料理,35.506767,139.617424,JR横浜線
845,新横浜,日本料理,35.506983,139.617195,東海道新幹線
846,新横浜,串焼き・串揚げ,35.509051,139.617245,横浜市ブルーライン
847,新橋,焼肉,35.664826,139.758938,都営浅草線
848,新橋,沖縄料理,35.665583,139.759587,新交通ゆりかもめ
849,新橋,パスタ・ピザ,35.666298,139.758462,JR京浜東北線/JR山手線/JR東海道本線/JR横須賀線
850,新橋,カレー,35.667391,139.758477,東京メトロ銀座線
851,新江古田,串焼き・串揚げ,35.732489,139.670566,都営大江戸線
852,新河岸,そば・うどん,35.891022,139.497298,東武東上本線
853,新津田沼,魚介・海鮮・ふぐ・すっぽん,35.690187,140.023727,新京成電鉄線
854,新浦安,鶏料理・焼き鳥,35.649519,139.912529,JR京葉線
855,新狭山,ハンバーガー,35.874154,139.433787,西武新宿線
856,新田,カレー,35.854107,139.795425,東武伊勢崎線
857,新田野,寿司,35.27599,140.328522,いすみ鉄道
858,新白岡,中華料理・飲茶・点心・餃子,36.038248,139.671894,JR宇都宮線
859,新百合ヶ丘,てんぷら,35.603709,139.507472,小田急多摩線/小田急小田原線
860,新秋津,天ぷら,35.778307,139.493752,JR武蔵野線
861,新線新宿,無国籍料理,35.689982,139.699207,京王新線
862,新羽,しゃぶしゃぶ,35.527259,139.612055,横浜市ブルーライン
863,新習志野,沖縄料理,35.6674,140.012977,JR京葉線
864,新船橋,とんかつ,35.711562,139.979818,東武野田線
865,新芝浦,すき焼き,35.491915,139.700126,JR鶴見線
866,新茂原,フレンチ,35.449427,140.299714,JR外房線
867,新豊洲,タイ・ベトナム料理,35.648676,139.790087,新交通ゆりかもめ
868,新越谷,うなぎ,35.875563,139.789813,東武伊勢崎線
869,新逗子,牛丼・定食・丼もの,35.294224,139.580522,京浜急行逗子線
870,新郷,日本料理,36.171259,139.510496,秩父本線
871,新鎌ヶ谷,韓国料理,35.779243,139.998654,新京成電鉄線
872,新鎌ヶ谷,もつ鍋・ホルモン,35.779612,139.998355,北総鉄道/東武野田線
873,新馬場,スペイン料理,35.616661,139.741496,京浜急行本線
874,新高円寺,てんぷら,35.697859,139.648507,東京メトロ丸ノ内線
875,新高島,フレンチ,35.461953,139.626487,横浜みなとみらい線
876,新高島平,焼肉,35.790219,139.654326,都営三田線
877,方南町,タイ・ベトナム料理,35.683512,139.657935,東京メトロ丸ノ内分岐線
878,旗の台,とんかつ,35.604932,139.70221,東急大井町線
879,旗の台,韓国料理,35.605136,139.703311,東急池上線
880,日の出,おでん,35.649259,139.759156,新交通ゆりかもめ
881,日ノ出町,スイーツ,35.445629,139.626659,京浜急行本線
882,日吉,串焼き・串揚げ,35.55399,139.64703,グリーンライン/東急東横線
883,日吉本町,おでん,35.549883,139.633479,グリーンライン
884,日向,てんぷら,35.628296,140.362434,JR総武本線
885,日向和田,しゃぶしゃぶ,35.788643,139.22953,JR青梅線
886,日暮里,おでん,35.72739,139.770877,JR京浜東北線/JR山手線
887,日暮里,フレンチ,35.727988,139.771191,JR常磐線快速
888,日暮里,和食,35.728122,139.771368,京成本線
889,日暮里,ステーキ・ハンバーグ,35.728792,139.771191,日暮里・舎人ライナー
890,日本大通り,もつ鍋・ホルモン,35.446794,139.642724,横浜みなとみらい線
891,日本橋,てんぷら,35.681663,139.775814,都営浅草線
892,日本橋,パスタ・ピザ,35.681905,139.773348,東京メトロ銀座線
893,日本橋,鶏料理・焼き鳥,35.682421,139.773978,東京メトロ東西線
894,日比谷,イタリアン,35.673954,139.758767,東京メトロ千代田線
895,日比谷,魚介・海鮮・ふぐ・すっぽん,35.674207,139.760693,東京メトロ日比谷線
896,日比谷,おでん,35.676622,139.760144,都営三田線
897,日進,おでん,35.931528,139.606059,JR川越線
898,日野,魚介・海鮮・ふぐ・すっぽん,35.678673,139.393498,JR中央線
899,早川,そば・うどん,35.238798,139.145037,JR東海道本線
900,早稲田,イタリアン,35.70568,139.722185,東京メトロ東西線
901,早稲田,カレー,35.711875,139.719056,都電荒川線
902,早雲山,日本料理,35.24646,139.035829,箱根登山鉄道鋼索線
903,旭,寿司,35.721832,140.654685,JR総武本線
904,明大前,カレー,35.668355,139.650548,京王線
905,明大前,とんかつ,35.669088,139.650376,京王井の頭線
906,明戸,串焼き・串揚げ,36.142897,139.303292,秩父本線
907,明治神宮前,パスタ・ピザ,35.669186,139.703798,東京メトロ副都心線/東京メトロ千代田線
908,明覚,おでん,36.003566,139.289219,JR八高線
909,星川,スペイン料理,35.458236,139.595192,相模鉄道本線
910,春日,鶏料理・焼き鳥,35.708497,139.752044,都営大江戸線
911,春日,鶏料理・焼き鳥,35.709998,139.753227,都営三田線
912,春日部,焼肉,35.979993,139.752381,東武野田線
913,春日部,寿司,35.98007,139.752791,東武伊勢崎線
914,昭和,その他エスニック,35.506893,139.723933,JR鶴見線
915,昭和島,寿司,35.570671,139.749927,東京モノレール羽田線
916,昭島,スペイン料理,35.71322,139.361637,JR青梅線
917,是政,その他エスニック,35.656188,139.488643,西武多摩川線
918,曙橋,鶏料理・焼き鳥,35.692332,139.722578,都営新宿線
919,曳舟,おでん,35.718507,139.816672,東武亀戸線/東武伊勢崎線
920,月島,もつ鍋・ホルモン,35.663844,139.784019,都営大江戸線
921,月島,ハンバーガー,35.6646,139.784525,東京メトロ有楽町線
922,月崎,スペイン料理,35.302131,140.139604,小湊鉄道
923,有明,鶏料理・焼き鳥,35.634551,139.793339,新交通ゆりかもめ
924,有明テニスの森,パスタ・ピザ,35.639949,139.788907,新交通ゆりかもめ
925,有楽町,てんぷら,35.675037,139.763261,JR京浜東北線/JR山手線
926,有楽町,スイーツ,35.67596,139.762342,東京メトロ有楽町線
927,朝霞,おでん,35.796765,139.600299,東武東上本線
928,朝霞台,甘味処,35.814343,139.587301,東武東上本線
929,木下,かに・えび,35.838879,140.14799,JR成田線我孫子支線
930,木場,寿司,35.669354,139.807121,東京メトロ東西線
931,木更津,牛丼・定食・丼もの,35.381739,139.926145,JR久留里線/JR内房線
932,末広町,懐石料理・精進料理,35.702842,139.771769,東京メトロ銀座線
933,本八幡,おでん,35.720847,139.927407,JR総武線
934,本八幡,ラーメン,35.723351,139.92688,都営新宿線
935,本千葉,フレンチ,35.600388,140.121533,JR内房線/JR外房線
936,本厚木,中華料理・飲茶・点心・餃子,35.43921,139.364378,小田急小田原線
937,本川越,うなぎ,35.913671,139.481128,西武新宿線
938,本庄,天ぷら,36.236327,139.188077,JR高崎線
939,本庄早稲田,すき焼き,36.218674,139.179751,上越新幹線/長野新幹線
940,本所吾妻橋,そば・うどん,35.708593,139.804472,都営浅草線
941,本納,そば・うどん,35.48216,140.307572,JR外房線
942,本蓮沼,天ぷら,35.768985,139.70211,都営三田線
943,本郷三丁目,沖縄料理,35.706754,139.760108,東京メトロ丸ノ内線
944,本郷三丁目,懐石料理・精進料理,35.707568,139.76072,都営大江戸線
945,本郷台,てんぷら,35.367857,139.550116,JR根岸線
946,本銚子,串焼き・串揚げ,35.730946,140.847298,銚子電鉄線
947,本駒込,無国籍料理,35.724415,139.753805,東京メトロ南北線
948,本鵠沼,天ぷら,35.331032,139.47529,小田急江ノ島線
949,杉戸高野台,カレー,36.051348,139.714544,東武日光線
950,杉田,イタリアン,35.383907,139.615611,京浜急行本線
951,村上,韓国料理,35.72378,140.118635,東葉高速鉄道
952,東あずま,その他エスニック,35.707378,139.831598,東武亀戸線
953,東中山,焼肉,35.714418,139.952638,京成本線
954,東中神,牛丼・定食・丼もの,35.706274,139.384597,JR青梅線
955,東中野,寿司,35.706248,139.685083,JR中央線/JR総武線
956,東中野,てんぷら,35.707366,139.683248,都営大江戸線
957,東久留米,焼肉,35.76045,139.53375,西武池袋線
958,東京,韓国料理,35.677695,139.765191,JR京葉線
959,東京,中華料理・飲茶・点心・餃子,35.681101,139.767877,東北新幹線/東海道新幹線
960,東京,おでん,35.681247,139.766709,JR中央線/JR京浜東北線/JR山手線/JR東海道本線/JR横須賀線/JR総武線快速/上越新幹線/長野新幹線
961,東京,カレー,35.681933,139.764798,東京メトロ丸ノ内線
962,東京テレポート,ラーメン,35.627085,139.778061,東京りんかい線
963,東京ディズニーシー・ステーション,天ぷら,35.627232,139.889494,ディズニーリゾートライン
964,東京ディズニーランド・ステーション,ステーキ・ハンバーグ,35.635841,139.878445,ディズニーリゾートライン
965,東伏見,その他エスニック,35.728754,139.563573,西武新宿線
966,東北沢,すき焼き,35.665444,139.673037,小田急小田原線
967,東十条,かに・えび,35.763831,139.726745,JR京浜東北線
968,東千葉,甘味処,35.616976,140.122192,JR総武本線
969,東向島,うなぎ,35.724355,139.819332,東武伊勢崎線
970,東吾野,牛丼・定食・丼もの,35.892468,139.260273,西武池袋線
971,東大前,タイ・ベトナム料理,35.718111,139.757833,東京メトロ南北線
972,東大和市,無国籍料理,35.732906,139.434293,西武拝島線
973,東大宮,タイ・ベトナム料理,35.94836,139.640262,JR宇都宮線
974,東大島,韓国料理,35.689864,139.847279,都営新宿線
975,東宮原,中華料理・飲茶・点心・餃子,35.942686,139.618224,埼玉新都市交通伊奈線
976,東小金井,うなぎ,35.701557,139.523755,JR中央線
977,東尾久三丁目,天ぷら,35.745649,139.773819,都電荒川線
978,東山北,中華料理・飲茶・点心・餃子,35.357608,139.107726,JR御殿場線
979,東山田,牛丼・定食・丼もの,35.554138,139.604841,グリーンライン
980,東岩槻,ステーキ・ハンバーグ,35.96329,139.712267,東武野田線
981,東川口,串焼き・串揚げ,35.875135,139.743896,JR武蔵野線
982,東川口,ステーキ・ハンバーグ,35.876618,139.743672,埼玉高速鉄道
983,東府中,魚介・海鮮・ふぐ・すっぽん,35.668769,139.495399,京王競馬場線/京王線
984,東成田,しゃぶしゃぶ,35.769688,140.387247,芝山鉄道線
985,東我孫子,その他エスニック,35.868977,140.047607,JR成田線我孫子支線
986,東戸塚,そば・うどん,35.430009,139.556503,JR横須賀線/JR湘南新宿ライン
987,東所沢,ハンバーガー,35.794891,139.514537,JR武蔵野線
988,東新宿,和食,35.697893,139.707686,都営大江戸線
989,東新宿,イタリアン,35.697918,139.707548,東京メトロ副都心線
990,東日本橋,沖縄料理,35.691711,139.784778,都営浅草線
991,東村山,かに・えび,35.759964,139.46586,西武国分寺線/西武新宿線/西武西武園線
992,東松原,もつ鍋・ホルモン,35.662636,139.655758,京王井の頭線
993,東松山,スイーツ,36.034641,139.401585,東武東上本線
994,東松戸,カレー,35.769808,139.942776,北総鉄道
995,東松戸,魚介・海鮮・ふぐ・すっぽん,35.77076,139.943769,JR武蔵野線
996,東林間,天ぷら,35.520189,139.439024,小田急江ノ島線
997,東横田,沖縄料理,35.386164,140.035938,JR久留里線
998,東武動物公園,タイ・ベトナム料理,36.024704,139.726892,東武伊勢崎線/東武日光線
999,東武竹沢,とんかつ,36.075253,139.23761,東武東上本線
1000,東武練馬,タイ・ベトナム料理,35.768648,139.66254,東武東上本線
1001,東毛呂,日本料理,35.947148,139.315327,東武越生線
1002,東池袋,和食,35.725948,139.718862,東京メトロ有楽町線
1003,東池袋四丁目,てんぷら,35.7255,139.720735,都電荒川線
1004,東浦和,スペイン料理,35.864056,139.704538,JR武蔵野線
1005,東浪見,串焼き・串揚げ,35.346767,140.37665,JR外房線
1006,東海大学前,和食,35.372914,139.270941,小田急小田原線
1007,東海神,和食,35.705959,139.980553,東葉高速鉄道
1008,東清川,洋食,35.39,139.98582,JR久留里線
1009,東白楽,韓国料理,35.4834,139.629526,東急東横線
1010,東神奈川,日本料理,35.477876,139.633164,JR京浜東北線/JR横浜線
1011,東福生,おでん,35.745745,139.335887,JR八高線
1012,東秋留,おでん,35.725935,139.311672,JR五日市線
1013,東総元,お好み焼き・もんじゃ焼き,35.259444,140.247626,いすみ鉄道
1014,東船橋,韓国料理,35.699807,140.004243,JR総武線
1015,東葉勝田台,イタリアン,35.716413,140.125843,東葉高速鉄道
1016,東行田,その他エスニック,36.147331,139.468322,秩父本線
1017,東逗子,ステーキ・ハンバーグ,35.298761,139.601817,JR横須賀線
1018,東金,ラーメン,35.560092,140.363597,JR東金線
1019,東銀座,魚介・海鮮・ふぐ・すっぽん,35.669402,139.767322,東京メトロ日比谷線
1020,東銀座,ハンバーガー,35.6696,139.767099,都営浅草線
1021,東長崎,かに・えび,35.729969,139.683187,西武池袋線
1022,東門前,フレンチ,35.536593,139.734327,京浜急行大師線
1023,東陽町,パスタ・ピザ,35.66959,139.81768,東京メトロ東西線
1024,東雲,懐石料理・精進料理,35.640818,139.804163,東京りんかい線
1025,東青梅,お好み焼き・もんじゃ焼き,35.789814,139.272808,JR青梅線
1026,東飯能,洋食,35.85302,139.32613,JR八高線
1027,東飯能,てんぷら,35.853021,139.325979,西武池袋線
1028,東高円寺,ラーメン,35.697961,139.658294,東京メトロ丸ノ内線
1029,東鷲宮,すき焼き,36.089638,139.679695,JR宇都宮線
1030,松が谷,カレー,35.631794,139.422036,多摩モノレール
1031,松久,洋食,36.173065,139.182099,JR八高線
1032,松原,鶏料理・焼き鳥,35.660198,139.641895,東急世田谷線
1033,松原団地,牛丼・定食・丼もの,35.8433,139.800671,東武伊勢崎線
1034,松尾,お好み焼き・もんじゃ焼き,35.636353,140.458075,JR総武本線
1035,松岸,パスタ・ピザ,35.739374,140.795192,JR成田線/JR総武本線
1036,松戸,おでん,35.784346,139.900829,新京成電鉄線
1037,松戸,てんぷら,35.784732,139.900828,JR常磐線各駅停車/JR常磐線快速
1038,松戸新田,てんぷら,35.790655,139.922328,新京成電鉄線
1039,松田,タイ・ベトナム料理,35.346001,139.139135,JR御殿場線
1040,松陰神社前,おでん,35.643889,139.65499,東急世田谷線
1041,松飛台,和食,35.775332,139.95757,北総鉄道
1042,板橋,パスタ・ピザ,35.745025,139.719197,JR埼京線
1043,板橋区役所前,和食,35.751303,139.71005,都営三田線
1044,板橋本町,中華料理・飲茶・点心・餃子,35.761101,139.705602,都営三田線
1045,柏,無国籍料理,35.861987,139.970462,東武野田線
1046,柏,天ぷら,35.86219,139.971025,JR常磐線各駅停車/JR常磐線快速
1047,柏たなか,とんかつ,35.910857,139.957514,つくばエクスプレス線
1048,柏の葉キャンパス,しゃぶしゃぶ,35.893315,139.952524,つくばエクスプレス線
1049,柳小路,無国籍料理,35.327289,139.485223,江ノ島電鉄線
1050,柳瀬川,タイ・ベトナム料理,35.830559,139.562459,東武東上本線
1051,柳生,てんぷら,36.206589,139.659954,東武日光線
1052,柴又,しゃぶしゃぶ,35.756427,139.87528,京成金町線
1053,柴崎,魚介・海鮮・ふぐ・すっぽん,35.65399,139.566622,京王線
1054,柴崎体育館,日本料理,35.6898,139.409279,多摩モノレール
1055,柿生,ラーメン,35.589566,139.497549,小田急小田原線
1056,栄町,おでん,35.612966,140.11867,千葉都市モノレール1号線
1057,栄町,甘味処,35.75084,139.742219,都電荒川線
1058,栗平,タイ・ベトナム料理,35.605748,139.481292,小田急多摩線
1059,栗橋,天ぷら,36.135714,139.694034,JR宇都宮線
1060,栗橋,ステーキ・ハンバーグ,36.137853,139.694026,東武日光線
1061,栢山,うなぎ,35.31065,139.142575,小田急小田原線
1062,根岸,甘味処,35.415857,139.636097,JR根岸線
1063,根府川,串焼き・串揚げ,35.202555,139.138622,JR東海道本線
1064,根津,牛丼・定食・丼もの,35.717323,139.765748,東京メトロ千代田線
1065,桜ヶ丘,とんかつ,35.450526,139.465743,小田急江ノ島線
1066,桜上水,すき焼き,35.667639,139.631464,京王線
1067,桜台,その他エスニック,35.738741,139.662396,西武池袋線
1068,桜新町,もつ鍋・ホルモン,35.631699,139.645367,東急田園都市線
1069,桜木,中華料理・飲茶・点心・餃子,35.631397,140.160982,千葉都市モノレール2号線
1070,桜木町,おでん,35.449635,139.630743,横浜市ブルーライン
1071,桜木町,ラーメン,35.451102,139.63088,JR根岸線/JR京浜東北線
1072,桜沢,和食,36.128722,139.208241,秩父本線
1073,桜田門,ラーメン,35.677443,139.751813,東京メトロ有楽町線
1074,桜街道,お好み焼き・もんじゃ焼き,35.739031,139.416556,多摩モノレール
1075,桶川,しゃぶしゃぶ,35.998433,139.564214,JR高崎線
1076,梅ヶ丘,その他エスニック,35.656019,139.653553,小田急小田原線
1077,梅屋敷,もつ鍋・ホルモン,35.566787,139.728171,京浜急行本線
1078,梅島,寿司,35.772346,139.798073,東武伊勢崎線
1079,梅郷,その他エスニック,35.931583,139.891094,東武野田線
1080,梶が谷,スペイン料理,35.593784,139.605718,東急田園都市線
1081,梶原,スペイン料理,35.751072,139.7473,都電荒川線
1082,森下,和食,35.68798,139.798195,都営大江戸線
1083,森下,スイーツ,35.688047,139.797979,都営新宿線
1084,森林公園,かに・えび,36.045163,139.375334,東武東上本線
1085,椎名町,かに・えび,35.726492,139.694312,西武池袋線
1086,椎柴,韓国料理,35.765216,140.758863,JR成田線
1087,検見川,和食,35.65251,140.066761,京成千葉線
1088,検見川浜,うなぎ,35.637169,140.059086,JR京葉線
1089,業平橋,とんかつ,35.710468,139.809394,東武伊勢崎線
1090,極楽寺,ラーメン,35.309203,139.528529,江ノ島電鉄線
1091,榎戸,焼肉,35.684075,140.288117,JR総武本線
1092,樋口,懐石料理・精進料理,36.131074,139.122623,秩父本線
1093,横浜,鶏料理・焼き鳥,35.465405,139.620144,横浜市ブルーライン
1094,横浜,スペイン料理,35.465667,139.622108,JR京浜東北線/JR東海道本線/JR根岸線/JR横須賀線/JR湘南新宿ライン
1095,横浜,懐石料理・精進料理,35.465759,139.622049,横浜みなとみらい線/相模鉄道本線
1096,横浜,和食,35.466248,139.623125,京浜急行本線
1097,横浜,おでん,35.466436,139.622346,東急東横線
1098,横瀬,鶏料理・焼き鳥,35.984499,139.098273,西武秩父線
1099,横田,すき焼き,35.386204,140.020131,JR久留里線
1100,横芝,スペイン料理,35.661784,140.490775,JR総武本線
1101,横須賀,韓国料理,35.284236,139.654815,JR横須賀線
1102,横須賀中央,魚介・海鮮・ふぐ・すっぽん,35.278836,139.669789,京浜急行本線
1103,橋本,ステーキ・ハンバーグ,35.594881,139.345022,JR横浜線/JR相模線
1104,橋本,お好み焼き・もんじゃ焼き,35.595211,139.34354,京王相模原線
1105,正丸,韓国料理,35.938299,139.181485,西武秩父線
1106,武川,お好み焼き・もんじゃ焼き,36.142193,139.28174,秩父本線
1107,武州中川,イタリアン,35.958373,139.035436,秩父本線
1108,武州唐沢,甘味処,35.9522,139.309282,東武越生線
1109,武州日野,串焼き・串揚げ,35.953864,139.022015,秩父本線
1110,武州荒木,魚介・海鮮・ふぐ・すっぽん,36.162532,139.488566,秩父本線
1111,武州長瀬,日本料理,35.941994,139.326189,東武越生線
1112,武蔵中原,そば・うどん,35.580561,139.642139,JR南武線
1113,武蔵五日市,しゃぶしゃぶ,35.732145,139.22812,JR五日市線
1114,武蔵境,もつ鍋・ホルモン,35.70191,139.544263,西武多摩川線
1115,武蔵境,うなぎ,35.702087,139.543553,JR中央線
1116,武蔵増戸,しゃぶしゃぶ,35.73095,139.256304,JR五日市線
1117,武蔵大和,和食,35.756431,139.44404,西武多摩湖線
1118,武蔵小山,かに・えび,35.620508,139.704474,東急目黒線
1119,武蔵小杉,すき焼き,35.576098,139.659801,東急東横線/東急目黒線
1120,武蔵小杉,天ぷら,35.576563,139.659861,JR南武線/JR横須賀線/JR湘南新宿ライン
1121,武蔵小金井,てんぷら,35.701036,139.50593,JR中央線
1122,武蔵嵐山,牛丼・定食・丼もの,36.044382,139.327743,東武東上本線
1123,武蔵引田,串焼き・串揚げ,35.72969,139.270087,JR五日市線
1124,武蔵新城,中華料理・飲茶・点心・餃子,35.587415,139.62909,JR南武線
1125,武蔵新田,焼肉,35.567752,139.692434,東急多摩川線
1126,武蔵横手,うなぎ,35.885221,139.280716,西武池袋線
1127,武蔵浦和,すき焼き,35.845414,139.646861,JR埼京線
1128,武蔵浦和,お好み焼き・もんじゃ焼き,35.846041,139.647938,JR武蔵野線
1129,武蔵溝ノ口,串焼き・串揚げ,35.598815,139.611376,JR南武線
1130,武蔵白石,てんぷら,35.501928,139.706527,JR鶴見線
1131,武蔵砂川,かに・えび,35.728825,139.392346,西武拝島線
1132,武蔵藤沢,そば・うどん,35.820853,139.412753,西武池袋線
1133,武蔵野台,かに・えび,35.664134,139.511304,京王線
1134,武蔵関,焼肉,35.727612,139.576366,西武新宿線
1135,武蔵高萩,その他エスニック,35.901702,139.371254,JR川越線
1136,武里,和食,35.949082,139.77071,東武伊勢崎線
1137,毛呂,そば・うどん,35.940739,139.309338,JR八高線
1138,水天宮前,焼肉,35.683046,139.785127,東京メトロ半蔵門線
1139,水道橋,とんかつ,35.702003,139.753747,JR中央線/JR総武線
1140,水道橋,焼肉,35.703705,139.755101,都営三田線
1141,水郷,甘味処,35.885456,140.570172,JR成田線
1142,氷川台,タイ・ベトナム料理,35.749616,139.66547,東京メトロ副都心線/東京メトロ有楽町線
1143,永田,フレンチ,35.503343,140.311282,JR外房線
1144,永田,てんぷら,36.135379,139.259513,秩父本線
1145,永田町,鶏料理・焼き鳥,35.677862,139.741896,東京メトロ有楽町線
1146,永田町,とんかつ,35.678376,139.73923,東京メトロ南北線
1147,永田町,とんかつ,35.678424,139.739025,東京メトロ半蔵門線
1148,永福町,イタリアン,35.676222,139.64267,京王井の頭線
1149,求名,イタリアン,35.579846,140.396173,JR東金線
1150,汐入,天ぷら,35.280314,139.662512,京浜急行本線
1151,汐留,かに・えび,35.662984,139.760075,新交通ゆりかもめ
1152,汐留,しゃぶしゃぶ,35.664988,139.761329,都営大江戸線
1153,江ノ島,かに・えび,35.311023,139.487627,江ノ島電鉄線
1154,江北,パスタ・ピザ,35.773934,139.770309,日暮里・舎人ライナー
1155,江古田,カレー,35.737467,139.672785,西武池袋線
1156,江戸川,うなぎ,35.737833,139.895874,京成本線
1157,江戸川台,おでん,35.897233,139.910528,東武野田線
1158,江戸川橋,おでん,35.709295,139.734128,東京メトロ有楽町線
1159,江田,しゃぶしゃぶ,35.558535,139.551408,東急田園都市線
1160,江見,串焼き・串揚げ,35.0625,140.061139,JR内房線
1161,池ノ上,カレー,35.660372,139.673454,京王井の頭線
1162,池上,イタリアン,35.571945,139.702842,東急池上線
1163,池尻大橋,その他エスニック,35.650709,139.68471,東急田園都市線
1164,池袋,牛丼・定食・丼もの,35.727658,139.710828,西武池袋線
1165,池袋,日本料理,35.730275,139.711085,JR埼京線/JR山手線/JR湘南新宿ライン
1166,池袋,鶏料理・焼き鳥,35.730329,139.709303,東京メトロ有楽町線
1167,池袋,鶏料理・焼き鳥,35.730347,139.711148,東京メトロ丸ノ内線
1168,池袋,甘味処,35.731181,139.711168,東武東上本線
1169,池袋,中華料理・飲茶・点心・餃子,35.731575,139.707902,東京メトロ副都心線
1170,沢井,かに・えび,35.805947,139.193399,JR青梅線
1171,河辺,牛丼・定食・丼もの,35.784774,139.284056,JR青梅線
1172,沼南,魚介・海鮮・ふぐ・すっぽん,35.971027,139.623519,埼玉新都市交通伊奈線
1173,沼袋,無国籍料理,35.719161,139.664839,西武新宿線
1174,沼部,かに・えび,35.582487,139.673172,東急多摩川線
1175,泉体育館,もつ鍋・ホルモン,35.718842,139.419562,多摩モノレール
1176,泉岳寺,洋食,35.638129,139.739729,京浜急行本線/都営浅草線
1177,波久礼,カレー,36.126807,139.158121,秩父本線
1178,洋光台,おでん,35.378809,139.596938,JR根岸線
1179,洗足,もつ鍋・ホルモン,35.61009,139.694104,東急目黒線
1180,洗足池,うなぎ,35.599675,139.690924,東急池上線
1181,津久井浜,すき焼き,35.198119,139.664852,京浜急行久里浜線
1182,津田山,フレンチ,35.603651,139.600723,JR南武線
1183,津田沼,スイーツ,35.691326,140.020277,JR総武線/JR総武線快速
1184,流山,和食,35.855798,139.901826,流鉄流山線
1185,流山おおたかの森,かに・えび,35.871752,139.924955,つくばエクスプレス線
1186,流山おおたかの森,とんかつ,35.872082,139.925759,東武野田線
1187,流山セントラルパーク,寿司,35.854591,139.915183,つくばエクスプレス線
1188,流通センター,洋食,35.581447,139.749183,東京モノレール羽田線
1189,浅草,カレー,35.708992,139.796596,都営浅草線
1190,浅草,スイーツ,35.710733,139.797766,東京メトロ銀座線
1191,浅草,鶏料理・焼き鳥,35.71192,139.798351,東武伊勢崎線
1192,浅草,中華料理・飲茶・点心・餃子,35.713927,139.792455,つくばエクスプレス線
1193,浅草橋,おでん,35.697392,139.784492,JR総武線
1194,浅草橋,日本料理,35.697608,139.786455,都営浅草線
1195,浅野,そば・うどん,35.497445,139.695709,JR鶴見線
1196,浜川崎,牛丼・定食・丼もの,35.50966,139.713536,JR鶴見線
1197,浜川崎,無国籍料理,35.510382,139.713778,JR南武支線
1198,浜松町,無国籍料理,35.655408,139.757126,JR京浜東北線/JR山手線
1199,浜田山,すき焼き,35.681576,139.627573,京王井の頭線
1200,浜町,パスタ・ピザ,35.688592,139.788122,都営新宿線
1201,浜野,甘味処,35.552099,140.132183,JR内房線
1202,浜金谷,ハンバーガー,35.168196,139.82226,JR内房線
1203,浦和,日本料理,35.858566,139.657143,JR京浜東北線/JR宇都宮線/JR高崎線
1204,浦和美園,天ぷら,35.893676,139.727826,埼玉高速鉄道
